MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,de_MFCC_1,de_MFCC_2,de_MFCC_3,de_MFCC_4,de_MFCC_5,de_MFCC_6,de_MFCC_7,de_MFCC_8,de_MFCC_9,de_MFCC_10,de_MFCC_11,de_MFCC_12,de_MFCC_13,de_MFCC_14,de_MFCC_15,de_MFCC_16,Centroid,Spread,Energy,FLatness,Slope,Inharmonicity,Tristimulus1,Tristimulus2,Tristimulus3,Harmonic Energy,Noise Energy,Noisiness
-728.7067681535358,13.26519408734584,10.386996852896406,8.319098693234581,6.1345679737023975,3.374367462221973,1.9803536032632225,2.2994516280135633,2.1536119009112324,1.2300110555530428,1.2466120537962544,1.6729521761896176,0.6577216958675636,-0.705034341317915,-0.26828475000223156,0.8890833461390353,14.468346986675515,0.3749458323925803,-1.7085120264275642,-1.1460015015634542,-2.14016150876253,-2.1287354402561482,-1.34741143033213,-0.4060982037627273,0.5840034075232592,-0.8700033945367628,0.6387225394226387,-0.30179423041827896,1.2626035222240841,-0.9111270583050647,-1.572563067390021,-0.3306717576424902,1763.999848335152,0.24619575551741216,2.3414380848407745e-05,0.03237811103463173,-5.455621523190031e-07,0.0658937618136406,0.0,0.19042974710464478,0.8095701336860657,0.01789990534721716,0.03127014914811747,0.6359592127579288
-715.1697183625896,25.28812381428541,12.242961873612092,9.957218429967034,12.481143398243558,7.023687729473634,-2.4159890285998737,-1.9973562288063316,3.505397030464162,0.20810284486302866,-9.869543880154263,-12.863656659584818,-5.58200781459611,-1.306013718149628,-4.13092807860125,-4.231389422937699,14.468346986675515,0.3749458323925803,-1.7085120264275642,-1.1460015015634542,-2.14016150876253,-2.1287354402561482,-1.34741143033213,-0.4060982037627273,0.5840034075232592,-0.8700033945367628,0.6387225394226387,-0.30179423041827896,1.2626035222240841,-0.9111270583050647,-1.572563067390021,-0.3306717576424902,1916.5546524115298,0.2429047924111007,2.4110078811645508e-05,0.07485346496105194,-5.813713826357317e-07,0.10067811608314514,0.14978715777397156,0.08128222078084946,0.7689306735992432,0.01095687816135225,0.03530024891503515,0.7631310275007255
-723.4700844541508,20.586252668284814,16.691136047118324,12.301588030880229,7.849599702453417,3.570051883167826,0.6120980580734516,-0.5576080399290804,-1.2417549277695152,-2.5579818593801593,-3.9519339775700084,-4.788729329965191,-5.584172000468896,-6.4468548705244935,-6.171984526361175,-4.155389835834266,14.468346986675515,0.3749458323925803,-1.7085120264275642,-1.1460015015634542,-2.14016150876253,-2.1287354402561482,-1.34741143033213,-0.4060982037627273,0.5840034075232592,-0.8700033945367628,0.6387225394226387,-0.30179423041827896,1.2626035222240841,-0.9111270583050647,-1.572563067390021,-0.3306717576424902,1955.6535714596976,0.2602927870237978,2.127978950738907e-05,0.07367293536663055,-6.351230835826539e-07,0.14943942427635193,0.19033239781856537,0.3042679727077484,0.5053995847702026,0.008120923825314492,0.052002609185168296,0.8649293642823921
-719.4260437655431,26.851968162207285,23.65977414301804,18.935107689756734,13.381160226759256,7.7100751306541175,2.5347636847822743,-1.6796138849070619,-4.641461123381983,-6.259637088892056,-6.6531940887583065,-6.108119768061453,-4.977109872374566,-3.56966701740477,-2.0959460547323294,-0.6866996043854111,14.468346986675515,0.3749458323925803,-1.7085120264275642,-1.1460015015634542,-2.14016150876253,-2.1287354402561482,-1.34741143033213,-0.4060982037627273,0.5840034075232592,-0.8700033945367628,0.6387225394226387,-0.30179423041827896,1.2626035222240841,-0.9111270583050647,-1.572563067390021,-0.3306717576424902,1495.8501137548108,0.29076650016290667,1.4096498489379883e-05,0.027562567964196205,-3.184474584110514e-07,0.19699345529079437,0.04129251465201378,0.2539410889148712,0.7047662734985352,0.03145678330947742,0.46706943224380626,0.9369004430899076
-731.8564669907355,8.898390216006481,6.480762570376223,5.296725233982965,3.8200918341519743,1.092829015222808,-0.5630028832609514,-0.25840187584330365,-0.3764465087244544,-1.4483785038122545,-1.119263472077604,0.4698622229813399,0.48028342721645245,-0.979096525401822,-1.188414504422694,-0.30062486043334957,14.468346986675554,0.37494583239257917,-1.7085120264275666,-1.146001501563456,-2.140161508762532,-2.1287354402561505,-1.3474114303321312,-0.4060982037627274,0.5840034075232597,-0.8700033945367629,0.6387225394226397,-0.3017942304182784,1.2626035222240852,-0.9111270583050648,-1.5725630673900217,-0.33067175764249024,2437.9319874341795,0.28094935121719034,7.724389433860779e-06,0.17688573896884918,-5.076939860157436e-07,0.029698967933654785,0.3076583743095398,0.18364740908145905,0.5086942315101624,0.1675499791553886,3.0171185617992013,0.9473885658740592
-734.2140769728943,6.737498919703232,5.893212565174,4.835701546967198,3.811849209609006,2.999367354811973,2.498507258722614,2.2266067952662127,1.9644539024652437,1.5889047380754597,1.1508501269515876,0.7312108099052843,0.38216948815104634,0.18940267168928304,0.209119888582594,0.3540985436078828,25.020866322391853,0.8282101450548489,-2.0764675783997335,-2.0952429291885086,-3.115218610808158,-4.06388101785657,-1.1576665409380256,-0.956486770905282,-0.3686977288082196,-1.6288871442462223,0.638158670421597,-1.1970882457552592,0.6686711841985703,-1.448916623065699,-1.6746980505771316,-0.17703208184991953,2183.468972319679,0.24347283216108515,2.2691674530506134e-05,0.13582949340343475,-5.180857736101314e-07,0.2698214054107666,0.07495585829019547,0.45487692952156067,0.4701671302318573,0.25341385834604496,15.80469542510122,0.9842189479550209
-712.0661197719201,28.331748018021983,12.930695532425469,3.8452402360744955,-0.6549918991818128,-4.5367526006383745,-7.742180385103174,-2.710308761290868,0.5755451494544692,-1.4892358595348805,-0.336810573396794,2.971664463099547,4.58610408275437,-2.7793381326486752,-10.742735613410547,-10.790381017863195,38.82107324980007,0.854131730420427,-4.175370703919939,-3.257929976634316,-2.7371663913127677,-3.509626838174869,-0.907278778655344,-1.427434348185534,-0.6962360400795847,-1.5265213430640303,0.4598012662715367,-1.888560318569719,0.26075637718426514,-1.9884015803589619,-0.5484407164605782,-0.6129093965608673,1936.6159195742512,0.24602546440697573,0.00015040766447782516,0.08170901238918304,-4.694183724609896e-07,0.03323042765259743,0.10288584232330322,0.3832090198993683,0.5139052271842957,1.0200939986661635,34.084287562613135,0.9709411203588516
-655.7761474255733,44.81670749051453,-8.433643486263863,3.884543151552464,-0.3973700069147825,-2.138642085087039,-13.8569024939032,2.281094019385832,8.570089270136195,-3.678864191742167,-9.111620928329248,-9.3202788535647,9.061869572398482,-10.770038279862579,-16.982733718236467,-0.8607994927425018,49.93118268483877,-0.8959111892159848,-7.850212040525313,-2.704129109078185,-2.5365888701259616,-2.246448756618564,-0.6105912732952439,-0.9031163512464069,-0.4673182434839269,-0.6242297766784001,0.755166101611888,-1.823362510406645,-0.3421520461948171,-1.5127311349179855,0.26764779712107245,-0.45755571631561087,2354.7075447349926,0.3050798460359075,0.0011984361335635185,0.14910148084163666,-7.999369456133118e-08,0.21564291417598724,0.1359969675540924,0.16193169355392456,0.702071487903595,8.81035208405811,128.52740121184033,0.9358490154919316
-558.2317155954423,5.398813451820113,6.588631128197324,3.4366080616939274,-9.66434604876164,-16.453837594836134,-5.463929424638016,-6.901063923933894,4.555015038932302,-11.401323041709022,6.500435175253004,-11.101524175623702,2.1889086072398545,-10.047447585820596,-12.508767473430185,-3.5416394121285726,55.893730949287274,-2.1705566852448714,-10.24003942841081,-0.5962237568355905,-1.2231340255513439,-0.3507047333670163,-0.6177248418929763,-0.8369658038426836,-1.4515221858635323,-0.4646400969766083,0.3883139229461975,-1.249632386563068,0.2192267444894267,-0.8776620465591745,0.289114964476327,-0.32754196837845434,3830.8269412785494,0.3244600947189167,0.011920896358788013,0.43231087923049927,-2.8086167904430056e-07,0.07510823756456375,0.09319906681776047,0.14258602261543274,0.7642148733139038,16.367494514805983,237.75900084652216,0.9355931206955262
-500.55803514543203,35.261146287799164,3.10705246093549,-6.934537012391614,-13.103640400297031,-32.584856418036054,-5.233339065833357,-12.954443110166505,-13.216419487989317,-18.87287054172794,-7.102840493332301,-25.10475522894775,-9.427695393670128,-16.28907249462241,-14.666837517957427,-4.637694484929755,54.88355848805003,-3.7192617901344898,-13.231819418001969,-0.5142622789019444,-2.362083322969277,-0.2539278792343412,-1.4353405903109653,-0.9376849219352819,-3.284491389654489,-1.2325745652993203,-1.395051377668562,-1.4240804425231615,0.8179262758445481,1.3367018608471068,2.4480550599793647,1.2407448257278784,2771.5041342091963,0.3029378609532306,0.02622978948056698,0.07471253722906113,-2.503662715051213e-07,0.04488201066851616,0.1730792075395584,0.5389288663864136,0.287992000579834,16.615599369153614,486.62707641209636,0.9669829285774323
