MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,de_MFCC_1,de_MFCC_2,de_MFCC_3,de_MFCC_4,de_MFCC_5,de_MFCC_6,de_MFCC_7,de_MFCC_8,de_MFCC_9,de_MFCC_10,de_MFCC_11,de_MFCC_12,de_MFCC_13,de_MFCC_14,de_MFCC_15,de_MFCC_16,Centroid,Spread,Energy,FLatness,Slope,Inharmonicity,Tristimulus1,Tristimulus2,Tristimulus3,Harmonic Energy,Noise Energy,Noisiness
-712.2453430091339,50.303710880965085,27.771654292290243,16.293731246937625,7.351826705594837,-0.720712043971427,-3.957763308448815,-0.9349507122003686,-0.3169955177362301,4.382215792847081,7.866052429920045,9.30098363022924,12.961303293646171,9.275268625223486,1.8877511191463618,-1.2921188608432308,2.0678895114249367,1.8912468123980979,0.28020884181377465,-0.2924642834747584,-0.5708774613068736,-0.9419964717061561,-0.9479129508439884,-0.8669158458740943,-1.019267564111514,-1.2199200266016181,-1.1570560595049544,-0.988368622469693,-0.5503122858197202,-0.01661504310122654,-0.1803573534838794,-0.8737217111127664,1909.403262349103,0.27051337713849044,0.00012767035514116287,0.03458213806152344,-5.734880674836591e-07,0.09621870517730713,0.0,0.379406601190567,0.6205934286117554,0.14905049026659345,0.22040749966451312,0.5965698554945661
-700.4769301209609,59.90060164127445,23.122189147587406,11.63310797552203,14.725002058783407,19.284773876375212,19.184214908424643,5.315355560822196,-6.829233175709894,-1.3105483558639393,3.0333768632556835,-3.613452886228075,-4.948325352850756,-1.321739631572721,-1.9900522248839185,-0.5763815645610368,2.0678895114249367,1.8912468123980979,0.28020884181377465,-0.2924642834747584,-0.5708774613068736,-0.9419964717061561,-0.9479129508439884,-0.8669158458740943,-1.019267564111514,-1.2199200266016181,-1.1570560595049544,-0.988368622469693,-0.5503122858197202,-0.01661504310122654,-0.1803573534838794,-0.8737217111127664,1865.2310040776988,0.2824390025065525,6.349291652441025e-05,0.0575130358338356,-3.9773625497698694e-07,0.06339353322982788,0.0,0.35151541233062744,0.6484845876693726,0.09379332926350194,0.2443730864278738,0.7226415016058203
-717.4810381134905,38.41370289526293,7.819989562341408,2.27044862328904,6.231158751012074,6.594202191041775,8.50613099287105,6.325533134473748,-0.23302617431136424,1.7539398550416763,5.605751615213132,0.15967561880186731,-3.7441054385803785,-1.6141445100221679,-1.7395879229926445,-0.9554505583657289,2.0678895114249367,1.8912468123980979,0.28020884181377465,-0.2924642834747584,-0.5708774613068736,-0.9419964717061561,-0.9479129508439884,-0.8669158458740943,-1.019267564111514,-1.2199200266016181,-1.1570560595049544,-0.988368622469693,-0.5503122858197202,-0.01661504310122654,-0.1803573534838794,-0.8737217111127664,2477.117126521383,0.26779969188292063,0.00016169529408216476,0.19595444202423096,-5.807295018243811e-07,0.20383320748806,0.06298600882291794,0.2745182514190674,0.6624956727027893,0.1372953865853241,0.24174732824888917,0.6377838665350033
-686.7906395269323,74.66551477890081,31.70885659283538,16.65096993389982,16.464344488142252,11.666069145567313,3.9187577560822775,-2.227280242061707,-9.5138605586241,-8.168010608512725,-4.676167431443019,-4.726195091441752,2.4391522270979147,7.673315801858276,3.849824996536154,-0.9639543470606876,2.0678895114249367,1.8912468123980979,0.28020884181377465,-0.2924642834747584,-0.5708774613068736,-0.9419964717061561,-0.9479129508439884,-0.8669158458740943,-1.019267564111514,-1.2199200266016181,-1.1570560595049544,-0.988368622469693,-0.5503122858197202,-0.01661504310122654,-0.1803573534838794,-0.8737217111127664,1572.9523586933283,0.25997543771941733,0.00022434163838624954,0.036651913076639175,-6.288915967536261e-07,0.20815441012382507,0.13407982885837555,0.3539004623889923,0.5120198130607605,0.10561491079108155,0.31432803445084656,0.7485017619947466
-696.7662893762075,69.0485735253381,39.0189606884188,23.887569637851257,10.33369300308064,0.1650619461120662,1.825585407575191,3.3058149652390147,-3.148816956744474,-7.494790267672654,-6.798102424024156,-5.519206825479515,-1.4099962023616215,1.051549471469849,-1.7363951072800738,2.217083043347004,2.0678895114249687,1.8912468123980974,0.28020884181377326,-0.29246428347475883,-0.5708774613068751,-0.9419964717061583,-0.9479129508439896,-0.8669158458740955,-1.0192675641115143,-1.2199200266016186,-1.1570560595049548,-0.9883686224696929,-0.5503122858197198,-0.016615043101226024,-0.18035735348387943,-0.8737217111127668,1619.9572942998202,0.26971654537686396,0.00012882612645626068,0.03572019189596176,-5.261817981200215e-07,0.13129383325576782,0.2065800130367279,0.3653089702129364,0.42811110615730286,0.08521696605013379,0.302796188218131,0.7803760900559149
-701.5907700566173,56.59034552045674,18.253662947892927,9.773945778536024,13.63929359971341,10.5784837722926,8.252279879370956,4.599101306804906,-3.101543632668868,-2.972642036659091,1.679637273768072,-2.6950094144942387,-9.010311434879675,-7.75387999416051,-5.2177657622797575,-3.836215086991248,0.852718027586139,0.5934619326473654,-0.16223514386210774,-0.32009959285311385,-0.6485673179638201,-1.4063319275325412,-1.7231326885855087,-1.2046437868351099,-0.7664211009748554,-0.6610388910985163,-0.37302349430225545,0.2627688954783853,0.7231775809334834,0.35243456234693316,-0.6381582344752891,-1.2628768362822504,2024.5820193706704,0.2715256808993819,0.00012161489576101303,0.08642900735139847,-4.653719683965798e-07,0.1611870974302292,0.1486918032169342,0.34301793575286865,0.5082902908325195,0.06450318866541206,0.31351831978986444,0.8293663529120503
-705.8072663387916,55.455177143238316,26.235335309698726,13.034221733297372,-0.12180035411286072,-9.070151278051073,-7.932464101317595,-9.92653313811525,-10.479641945719274,0.5372561586949595,2.069483005917346,-10.469335522294163,-11.912337066557743,-4.957863916855661,-4.039650378485085,-2.8073590913228843,1.0209360273227226,0.7543108525107973,-0.09953480825882755,-0.15044479508615174,0.09794078708468745,-0.18597390074561726,-0.7359663367759256,-1.027690907660771,-0.9382506987712457,-0.4568587088305001,0.1914080215346128,0.5371588693445699,0.38858345136780853,-0.3027695130516189,-0.8456566508198758,-0.9307886884396687,2063.990533652638,0.25939290411974303,0.00016788393259048462,0.08348321169614792,-5.746467054552445e-07,0.15809059143066406,0.12905700504779816,0.37521249055862427,0.49573057889938354,0.14155162411724043,0.2954676048180013,0.6760974924098458
-692.0917833731448,69.05024661082564,30.131340948491065,12.529810579079541,1.083967237485735,-5.453534596533757,-0.6455147361275615,2.013114729094216,-7.472614191801248,-12.54448408017052,-10.434011371262088,-8.895166095486786,-3.5607578222086023,3.1469883736357875,4.935627889465053,2.6520710343395875,-0.07881512202143637,-0.43085581242938664,-0.7763363700055984,-0.6409481115989563,-0.23082826508027288,-0.257148632997404,-0.63418570358805,-0.7497054710051066,-0.3061554092279446,0.5560516321213321,1.0753893528178449,0.7838778621328932,0.3197451184104084,-0.00018902921877755885,-0.2609649271649912,-0.7384317358507717,1760.846314812079,0.25913615592252776,0.00020579062402248383,0.05274501442909241,-5.69138688517946e-07,0.09830451756715775,0.1208350658416748,0.4123130738735199,0.4668520987033844,0.0875153324020345,0.34614362507934976,0.7981931863916559
-689.6527136535497,67.80823453039648,20.87404860637605,7.5716095259848935,12.902183176634647,11.807145312983039,3.831756678577655,-5.042570027437964,-11.603244563125278,-6.181633107737308,0.7899358415791757,3.2434483514390204,10.612425087851843,11.203155627220157,-2.594940351423359,-15.17526452524898,1.1153451826461196,0.6853341069307832,-0.4059520603922876,-0.3050363469399039,0.6713947989096395,0.606038857645952,-0.5944515686960459,-0.7790783954391632,-0.12688489497660954,0.760677261659849,1.0930732249661836,0.8069336396794804,0.7370835120433016,0.38492863001647687,-0.014782983840978231,-0.5952734419097531,1805.0998241989873,0.263558103117093,0.0001558605581521988,0.05870109051465988,-5.632224533503572e-07,0.26692673563957214,0.07382060587406158,0.41599759459495544,0.5101818442344666,0.06498616829987225,0.3601683686626369,0.8471469485797752
-703.6465868883722,52.9626150841973,14.882781873481989,7.629660059252046,10.297285934735815,5.148692799022474,1.5646539386901812,-3.04033433001006,-8.985802834890011,-5.094226871020449,1.7119118913714795,1.3372686726960181,0.7574807070296137,-1.8826792381078477,-10.887999049353411,-9.406575790665016,0.5825866566356607,0.47520736776228156,0.3638463526572111,0.7475454763753193,1.067387656460275,0.5057810612536567,-0.4598095414933592,-0.3080173096925499,0.127843366376219,0.21030169064335852,0.026541966943026227,0.24897727665874494,0.994949894870639,0.7475599309552883,-0.07507335748363263,-0.5041183968982524,2119.1968183168983,0.26826639035322297,0.0001504402607679367,0.11252807825803757,-5.471152023415076e-07,0.2683081328868866,0.019233329221606255,0.23366932570934296,0.7470972537994385,0.21150169611071523,0.24616705536747996,0.5378716693512516
