MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,de_MFCC_1,de_MFCC_2,de_MFCC_3,de_MFCC_4,de_MFCC_5,de_MFCC_6,de_MFCC_7,de_MFCC_8,de_MFCC_9,de_MFCC_10,de_MFCC_11,de_MFCC_12,de_MFCC_13,de_MFCC_14,de_MFCC_15,de_MFCC_16,Centroid,Spread,Energy,Flatness,Slope,Pitch,Inharmonicity,Tristimulus1,Tristimulus2,Tristimulus3,Harmonic Energy,Noise Energy,Noisiness
-688.4297640906298,63.066452224292995,40.96986817886173,27.144665085562263,22.71272068373319,17.792237224242164,9.86413441065033,3.4285109650864034,0.8258110864958532,1.7620392251622132,4.793792874955801,5.990771606825852,2.578667982840976,-2.7853299635969826,-6.528971485933042,-8.354816157780434,-1.4446454660835018,-1.5164464713247228,-0.6165351822189765,-0.25689755300835193,-0.25030043557547343,-0.005824146756018553,0.31111593720960146,0.1893900432667761,-0.3115867498030293,-0.6938064235732452,-0.6158530049961277,-0.08795363385953696,0.5456401488874757,0.8389711859720042,0.7423428543286709,0.6037971990224961,719.0962769192387,0.1914892428684384,0.00032477080821990967,0.0016472878633067012,-8.11651076573017e-07,29.584156036376953,0.09780579060316086,0.1481579840183258,0.47756853699684143,0.37427347898483276,0.43848827076393687,0.4337123970941869,0.4972621703664375
-691.9824569089398,60.00790124538159,40.66777346804307,26.420664112906614,19.16177436522755,11.252794354059203,1.6036848997740276,-3.157234839406418,-1.6426118323293921,-0.6347884308220636,-3.65025154961526,-5.923742397208477,-3.8539032818451293,-1.6098936703300057,-3.9312565290456307,-8.327287888493224,-1.4446454660835018,-1.5164464713247228,-0.6165351822189765,-0.25689755300835193,-0.25030043557547343,-0.005824146756018553,0.31111593720960146,0.1893900432667761,-0.3115867498030293,-0.6938064235732452,-0.6158530049961277,-0.08795363385953696,0.5456401488874757,0.8389711859720042,0.7423428543286709,0.6037971990224961,926.4768679422559,0.23647959933970283,0.00021800119429826736,0.006258069537580013,-8.131986531922782e-07,29.010557174682617,0.1714138686656952,0.19911280274391174,0.2521205544471741,0.5487666726112366,0.34560006531127013,0.40782159892670594,0.5412926363607873
-691.7869826394077,59.853947752450644,38.25199685641144,20.455978734085036,13.07808099604561,10.965113492266223,7.005119813572982,0.18854955738785062,-5.505433458702385,-6.85058832252198,-4.799666537433258,-2.953961103166057,-3.646295961496131,-6.311670055683782,-9.00030100114697,-9.765824871387323,-1.4446454660835018,-1.5164464713247228,-0.6165351822189765,-0.25689755300835193,-0.25030043557547343,-0.005824146756018553,0.31111593720960146,0.1893900432667761,-0.3115867498030293,-0.6938064235732452,-0.6158530049961277,-0.08795363385953696,0.5456401488874757,0.8389711859720042,0.7423428543286709,0.6037971990224961,932.7081943225495,0.1878969437654404,0.00039773155003786087,0.006221186835318804,-8.426246546754474e-07,29.432435989379883,0.05543636158108711,0.22775623202323914,0.3403727114200592,0.43187111616134644,0.3110079590965687,0.47436358288036,0.6039989451187614
-687.3061734070446,64.11068724880045,39.55017561668562,22.146400234184615,16.38442676269328,12.36254687502781,4.419165023171548,-2.319806570537703,-3.0151698389945722,-0.13630968165020416,2.811938636994755,6.064086228690339,8.618159171238432,5.819199211726873,-3.1038615648957504,-10.615034996564496,-1.4446454660835018,-1.5164464713247228,-0.6165351822189765,-0.25689755300835193,-0.25030043557547343,-0.005824146756018553,0.31111593720960146,0.1893900432667761,-0.3115867498030293,-0.6938064235732452,-0.6158530049961277,-0.08795363385953696,0.5456401488874757,0.8389711859720042,0.7423428543286709,0.6037971990224961,921.0803911490076,0.19408810474859506,0.0003643333911895752,0.005186719819903374,-7.938553896700135e-07,24.373146057128906,0.047249309718608856,0.0,0.0,1.0,0.20229292981274966,0.5095642698561347,0.7158237215176796
-690.4850793633314,63.1531841243887,44.04558901458968,26.549795862589626,16.30596567160125,9.808101933529759,2.517913307413311,-4.552736638588399,-7.3687118231959,-4.860741357494986,0.005916292737647488,3.7792542340472877,4.955126967213649,3.577946505657687,0.7557705717504767,-1.1476977162816475,-1.4446454660834678,-1.5164464713247279,-0.616535182218977,-0.2568975530083527,-0.2503004355754741,-0.005824146756018639,0.311115937209602,0.18939004326677675,-0.3115867498030291,-0.6938064235732453,-0.6158530049961277,-0.08795363385953678,0.5456401488874759,0.8389711859720045,0.7423428543286713,0.6037971990224967,861.9591227055935,0.2631174903919185,0.0002698926255106926,0.0055617680773139,-7.528545155720324e-07,24.114477157592773,0.08370587974786758,0.0,0.2619030177593231,0.7380970120429993,0.33032906538198237,0.3502241920833802,0.5146168771386789
-692.3425147053389,58.251500830313056,35.3129321512081,16.856191368637724,8.505958764767493,4.3285600492397585,-0.4530225556508915,-4.240896534279905,-4.724804176278894,-2.393344567119351,1.8142631064585162,6.849072768084047,9.265349000340294,5.466513908574919,-2.9847237325256115,-10.043914946402868,-1.3567972205829162,-1.46495334722296,-0.6053829932817728,-0.1142894663266975,0.001460275919175344,0.26686283200298044,0.7320112013759175,0.8509918352894008,0.3848415890038174,-0.1416103043947879,-0.1311879728901478,0.305583995460624,0.5926173374846915,0.4989008087013559,0.320818992907825,0.3190555110174528,1736.4157364138616,0.28578721901600773,0.00020828749984502792,0.04030358046293259,-6.289038961333568e-07,63.69765090942383,0.17273466289043427,0.19274376332759857,0.5374840497970581,0.26977217197418213,0.33108979469323624,0.3180555700681163,0.48996047316003577
-694.5895703482629,57.11323849652559,38.73180285590751,24.452170254533414,18.384541777592098,14.67364182615501,8.99391667982903,3.5855337292202947,1.4841278457615963,1.6677671561134368,1.4119987283870925,-0.28108452432835657,-3.23872946887755,-7.45603751299041,-11.880176492162793,-13.302046555075453,-0.6688035360622941,-0.7634649177219057,-0.38242927941756577,-0.07790233310264992,0.1024771862596802,0.3164908047225615,0.6235670114137066,0.8353556717116419,0.7094484699020019,0.2512593701644729,-0.24783173266464897,-0.5056039133872413,-0.49062946899769727,-0.30029216112476476,0.01928468335579027,0.3432422895436319,1377.7416915108915,0.25961987520194735,0.00028451625257730484,0.015074812807142735,-7.371513018932937e-07,63.19928741455078,0.10736394673585892,0.16576960682868958,0.5675538778305054,0.2666766345500946,0.3342398731415019,0.33494588449552204,0.5005275152272466
-701.5019495177609,48.73487310179175,33.443946208491965,21.92895400413638,17.45475991359718,14.717605455148856,9.763580079727237,4.005634548680904,-0.4183271905812314,-3.31992291055371,-3.964254939237703,-0.9637243946192411,3.855870876847184,5.603166936536674,2.3461301981925144,-2.0830779997314117,-0.42782764105200083,-0.5977221974629112,-0.4804091973465039,-0.16278613974071737,0.23046000755215393,0.518495998357615,0.6577709559079428,0.6467728522415627,0.4414574228600975,0.07976655154795925,-0.3066264537459238,-0.6468992174980057,-0.8649263695525002,-0.7280327190263853,-0.16104980518693163,0.3404841633915372,1209.3633860108337,0.2195894128735594,0.00026375893503427505,0.010122815147042274,-7.553073590384314e-07,29.575929641723633,0.28282418847084045,0.10501960664987564,0.21683870255947113,0.6781415939331055,0.33993830752005905,0.417559181932303,0.5512350704081941
-700.2994474462648,51.60967749469884,37.959118756861756,25.984440828177185,19.55486159753206,15.260499236587265,8.634600545407036,-0.32101002195811057,-7.833575709771614,-10.326125286588152,-7.064913408045397,-0.5812313272764044,4.615358893549121,5.049797425274375,1.308284570983795,-2.355684759710687,0.34970425292198376,0.24612040145465314,-0.09027857449163923,0.04104646844785437,0.44975889837562644,0.5392253999133765,0.251864941281215,0.07515398165606943,0.21451386082434315,0.32161680286894206,0.09573638572506842,-0.2868487345940296,-0.47861237549480307,-0.40445870658540317,-0.27033863915274514,-0.30329681309608514,1147.511431471988,0.21760419361332545,0.00022580008953809738,0.01185581088066101,-7.815472532823709e-07,29.655399322509766,0.24582265317440033,0.12545758485794067,0.19885732233524323,0.6756851673126221,0.3862373178127809,0.37812758039202254,0.4946951139175772
-697.8260558109497,53.41469721082118,36.18824838724612,21.193105064475212,13.271282450950682,9.64028326264629,7.0705340001554715,4.792524222882584,2.3644874495837422,-0.19261078764460493,-0.8825598108045026,1.4094602040323454,3.2687238953597264,0.21902999172883686,-6.41641993009215,-10.326451595707004,0.7707404319681916,0.9006967005818989,0.5497730788178878,0.3874429953765034,0.4314602426012143,0.406057507462957,0.20405311588169808,0.061506018775780325,0.17308552205493943,0.3372877433384027,0.1975612688120168,-0.24440390687140906,-0.5825402926547778,-0.49398695683140337,-0.09774753938091614,0.22350852639994104,1132.0018877223145,0.198758407628423,0.0002440502867102623,0.01290020253509283,-8.022032215749588e-07,29.63584327697754,0.18399661779403687,0.10614948719739914,0.267063170671463,0.6267873048782349,0.553948565541077,0.27223660129470795,0.3295103957595241
