MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,de_MFCC_1,de_MFCC_2,de_MFCC_3,de_MFCC_4,de_MFCC_5,de_MFCC_6,de_MFCC_7,de_MFCC_8,de_MFCC_9,de_MFCC_10,de_MFCC_11,de_MFCC_12,de_MFCC_13,de_MFCC_14,de_MFCC_15,de_MFCC_16,Centroid,Spread,Energy,Flatness,Slope,Pitch,Inharmonicity,Tristimulus1,Tristimulus2,Tristimulus3,Harmonic Energy,Noise Energy,Noisiness
-674.6142672231894,17.190595965287727,15.497627325247255,13.1174553827599,10.461504682384268,7.829049184852041,5.41164511025447,3.35502497787987,1.7582109902294576,0.6045861470930498,-0.26212681206888977,-1.0337322768595036,-1.7718619139374536,-2.3406856673893675,-2.51654062190925,-2.1782456457650836,0.24542246696211228,0.2911643134381753,0.170795520101432,0.06028487836326588,-0.029534251837143536,-0.12456492495246228,-0.21442244137019584,-0.26845577123809017,-0.2944944756336433,-0.31826774473119385,-0.3281043161753214,-0.3073288012018613,-0.3022090494158328,-0.37824976998712423,-0.5106664667199149,-0.5983417964398987,1749.8127499651373,0.2680294325704306,3.4961849451065063e-05,0.026635054498910904,-5.631189769780079e-07,77.46624755859375,0.2979215979576111,0.15605099499225616,0.46301594376564026,0.38093301653862,0.03189144056446913,0.0724233933150017,0.6942770325329026
-677.5367287231796,13.073868438080057,11.493063828579594,9.34290383417752,6.862330517098442,4.211534001492161,1.7115552027922172,-0.3043080361123895,-1.791996372166221,-2.882228780590225,-3.521219693274963,-3.500727160713243,-2.8311483995630864,-1.8039421573255052,-0.6488098462858718,0.6015646967279498,0.24542246696211228,0.2911643134381753,0.170795520101432,0.06028487836326588,-0.029534251837143536,-0.12456492495246228,-0.21442244137019584,-0.26845577123809017,-0.2944944756336433,-0.31826774473119385,-0.3281043161753214,-0.3073288012018613,-0.3022090494158328,-0.37824976998712423,-0.5106664667199149,-0.5983417964398987,1928.508390233037,0.2749792765230171,2.9579736292362213e-05,0.07580208778381348,-5.008640123917651e-07,113.3777847290039,0.12598171830177307,0.13941441476345062,0.49803245067596436,0.3625529408454895,0.016016106453320238,0.09110258207044913,0.8504826125670283
-676.8990578774205,13.621348054032403,11.501237705099841,9.411056460216408,7.52336196565473,5.313404486081156,2.809307960511945,0.631183444915987,-0.9166823933412824,-1.9435612290257667,-2.3718546991221765,-2.114555903102823,-1.7451430241776804,-2.050036706519046,-2.829283840064382,-3.043181217019988,0.24542246696211228,0.2911643134381753,0.170795520101432,0.06028487836326588,-0.029534251837143536,-0.12456492495246228,-0.21442244137019584,-0.26845577123809017,-0.2944944756336433,-0.31826774473119385,-0.3281043161753214,-0.3073288012018613,-0.3022090494158328,-0.37824976998712423,-0.5106664667199149,-0.5983417964398987,2132.4591289288946,0.2834055399612029,3.7935562431812286e-05,0.09657889604568481,-5.303979534059418e-07,26.26696014404297,0.16948065161705017,0.12821747362613678,0.1395920217037201,0.7321904301643372,0.033653361791587386,0.08890612602808425,0.7254120232527131
-676.772772640139,13.412074674096027,10.982115846143369,9.60471288416609,8.555488125087392,5.911228644855302,2.2452515102136377,-0.0660359609652249,-0.598499123337988,-1.205346850653792,-2.6039028567391744,-3.275986359559906,-2.347453259723376,-1.1813127549880988,-1.0340877383969849,-1.1023821024357248,0.24542246696211228,0.2911643134381753,0.170795520101432,0.06028487836326588,-0.029534251837143536,-0.12456492495246228,-0.21442244137019584,-0.26845577123809017,-0.2944944756336433,-0.31826774473119385,-0.3281043161753214,-0.3073288012018613,-0.3022090494158328,-0.37824976998712423,-0.5106664667199149,-0.5983417964398987,2156.8293090652637,0.27449038036563944,4.663318395614624e-05,0.09635600447654724,-5.700082841965326e-07,38.86790084838867,0.07184624671936035,0.0,0.2207106202840805,0.7792893648147583,0.03858069944281822,0.08316327762703651,0.6830997280409097
-675.5711441672743,16.01340246172485,14.766827583887604,12.915794653757823,10.696564814700558,8.322257591276848,5.980169658530086,3.852933937369359,2.1074384100029184,0.8387073307873377,0.01720825523008608,-0.5013654105457112,-0.8991083710317122,-1.3101077617165044,-1.7897458500971506,-2.345534186045816,0.2454224669621535,0.29116431343817567,0.17079552010143176,0.06028487836326614,-0.029534251837143484,-0.1245649249524623,-0.21442244137019598,-0.2684557712380903,-0.2944944756336433,-0.3182677447311938,-0.3281043161753215,-0.30732880120186123,-0.30220904941583293,-0.3782497699871245,-0.5106664667199152,-0.598341796439899,1818.919921758061,0.27461745672538057,5.246605724096298e-05,0.0514613538980484,-5.174766684466135e-07,38.65204620361328,0.0562136135995388,0.0,0.2013227790594101,0.7986772060394287,0.048252896746982646,0.07394517085851281,0.6051255335496596
-677.3794985207171,12.962854610836816,10.826618013654102,8.541168714468213,6.251312534596281,3.576745293661426,0.7254877001195433,-1.663681029259205,-3.472598266533681,-5.017943082128038,-6.206637379206066,-6.671203166256392,-6.667565185311336,-6.88688445591973,-7.263978884105503,-6.900671341745975,0.20361147201970256,0.2807734496476191,0.27217019313262325,0.2739238231913432,0.27212195337410117,0.2594784458518442,0.2602847490660265,0.28661433201907704,0.2999120727110375,0.25962204768082203,0.1834930656948844,0.11020802152398204,0.027108350967677837,-0.10232314779481856,-0.2524427074799103,-0.3481568016294681,2092.001964138278,0.26821674761013076,4.393700510263443e-05,0.05911227688193321,-5.506360439712737e-07,28.285619735717773,0.10948214679956436,0.048599716275930405,0.0,0.9514002799987793,0.05140657899732348,0.07207875522022489,0.5837029609786799
-675.3404297357324,15.114390705148141,11.474238932947195,8.093868199136764,5.377135429266778,2.251250350707034,-1.5783001401734358,-5.126056621825321,-7.480786400166862,-8.367254230021754,-7.631034547269842,-5.496518563922889,-3.231481801204601,-2.159732087755162,-1.873213326098067,-0.7785519024323979,0.35288410660232766,0.4375233875417569,0.3645882264359802,0.40281936505333776,0.5080615906914071,0.5402379414298272,0.4632552582639969,0.4187697721382232,0.44293371749524646,0.404279948724909,0.19754190866249904,-0.09758271858640467,-0.2605478584902915,-0.238321160555236,-0.1616360962242473,-0.15512353232528558,1944.4176674793807,0.2697449128413538,4.985742270946503e-05,0.06712779402732849,-6.024350707310864e-07,55.538429260253906,0.1162799522280693,0.0,0.574311375617981,0.4256886839866638,0.05798112322909216,0.08134264777081629,0.5838389758404525
-671.4046257109762,20.925789661901305,17.457481916749543,13.279943089852528,8.889259584907828,4.409246305820628,0.6576863243470324,-1.4245761183790067,-2.0629796603877644,-2.30016797513518,-2.563679938502349,-2.599979752362387,-2.635919543536758,-3.361054074080083,-4.5921286687498934,-5.111828314255964,6.9732489392132,6.2467371726488485,1.515993586827752,1.3459931388108002,2.3046586665544724,1.2094141892238222,-1.1550483524631323,-2.371495581488226,-1.7968741959216208,-0.9871725317976776,-0.11435685263981558,0.06907464243229501,-0.9446792563128205,-0.5990171234745595,0.4376973994167137,-0.409848787706757,1718.8219108550888,0.27000739775813865,4.090461879968643e-05,0.046325117349624634,-5.261900263648593e-07,57.28346633911133,0.12723012268543243,0.0,0.2885601818561554,0.711439847946167,0.264204067901055,65.58044620065363,0.9959874634184633
-676.1596400786092,15.034903439251359,13.638620404839909,11.993429289416927,10.147451269786831,7.926988987804288,5.559455151401634,3.44642077145263,1.544608111102681,-0.44098006959958436,-2.3715728160876144,-3.779439319066408,-4.628221927284242,-5.365357663779334,-6.139610976415987,-6.551070181591864,22.91285623456778,13.702544730207354,-0.5672413919309485,2.5528357068611327,3.1553784735592267,0.2652198164505926,-2.0800444659241184,-4.584541525469265,-2.3954849202681188,-1.1322188442697116,-2.5034169278442775,0.8429611919897213,-2.3103824861904996,-1.6543176973951028,1.9079281524820675,-0.6154444274466011,1863.895256227261,0.27460136124208295,4.045944660902023e-05,0.05929477885365486,-5.006849611196195e-07,80.93128204345703,0.03072361648082733,0.0,0.6375924348831177,0.3624074161052704,669.5597945143494,2440.7522172044005,0.7847290586951909
-677.7788720644595,12.693199089121663,11.558043828195904,10.882848070959323,10.13906445605911,8.412265292637265,6.236616088224531,4.807496667776846,3.990013311233701,2.7340670174954362,1.1229141213789515,0.31184070886471127,0.4651125417319159,0.44997808475308976,-0.1528177720441377,-0.37689306927839783,39.65671676230557,18.626372805052526,-2.5713791161431585,3.086567352531507,3.859844898717154,-1.0309418173157616,-3.448443530931333,-5.820958036464779,-2.9322405956130178,-1.2598714194593994,-5.159850167129977,0.6845300131977878,-3.053606799554816,-2.604070503306591,2.599885358023587,-1.2078497722224708,1996.4090684181429,0.2905305798843286,6.901286542415619e-05,0.06695090979337692,-5.634660757730818e-07,326.33502197265625,0.004259879235178232,0.724724531173706,0.12068367749452591,0.15459175407886505,1107.142090972368,10723.324705902633,0.9064160265202031
